,Generation,Sequence,Ground_state,Cost
0,1,8264818,0.35,-1.534
1,2,8716818,0.36,-1.57
2,3,8716818,0.36,-1.57
3,4,8612818,0.36,-1.57
4,5,8264818,0.37,-1.59
5,6,7616821,0.39,-1.64
6,7,7616821,0.36,-1.56
7,8,8716118,0.37,-1.578
8,9,8216121,0.38,-1.605
9,10,8664118,0.37,-1.575
10,11,8116111,0.37,-1.588
11,12,7616821,0.38,-1.613
12,13,8661118,0.38,-1.608
13,14,8661118,0.37,-1.588
14,15,8661118,0.37,-1.595
