,Generation,Sequence,Ground_state,Cost
0,1,7613181,0.66,-2.906
1,2,7613181,0.66,-2.94
2,3,7613181,0.66,-2.931
3,4,7613181,0.67,-3.011
4,5,8215186,0.67,-3.047
5,6,7613181,0.67,-3.029
6,7,7613181,0.66,-2.914
7,8,7611181,0.66,-2.914
8,9,8613186,0.65,-2.897
9,10,7613181,0.68,-3.104
10,11,1613181,0.66,-2.957
11,12,8115186,0.65,-2.881
12,13,7615181,0.65,-2.848
13,14,7615181,0.67,-3.011
14,15,7611181,0.67,-3.011
