,Generation,Sequence,Ground_state,Cost
0,1,1351867,0.62,-2.631
1,2,1651867,0.64,-2.754
2,3,1351861,0.67,-2.993
3,4,1351861,0.64,-2.761
4,5,1651861,0.64,-2.769
5,6,1361811,0.65,-2.84
6,7,1621811,0.65,-2.872
7,8,1251811,0.64,-2.777
8,9,1611811,0.64,-2.769
9,10,1311861,0.67,-3.02
10,11,1611811,0.64,-2.769
11,12,1211861,0.63,-2.731
12,13,1311861,0.66,-2.957
13,14,1111861,0.63,-2.731
14,15,1311861,0.64,-2.754
