,Generation,Sequence,Ground_state,Cost
0,1,5621818,0.69,-3.245
1,2,5621818,0.71,-3.482
2,3,5621818,0.7,-3.365
3,4,7221618,0.7,-3.309
4,5,7221618,0.69,-3.277
5,6,7221618,0.7,-3.376
6,7,5611618,0.7,-3.353
7,8,5621618,0.7,-3.376
8,9,5621618,0.72,-3.569
9,10,7211618,0.71,-3.422
10,11,5611618,0.69,-3.245
11,12,5621818,0.7,-3.342
12,13,7811618,0.71,-3.399
13,14,5111618,0.7,-3.365
14,15,5111618,0.7,-3.298
