,Generation,Sequence,Ground_state,Cost
0,1,4356816,0.55,-2.242
1,2,2644183,0.55,-2.217
2,3,4356816,0.55,-2.242
3,4,4861116,0.56,-2.252
4,5,4371181,0.57,-2.342
5,6,4371181,0.56,-2.262
6,7,2671181,0.56,-2.257
7,8,2671181,0.56,-2.283
8,9,2671181,0.58,-2.409
9,10,5161181,0.56,-2.283
10,11,2671181,0.56,-2.299
11,12,4871181,0.56,-2.283
12,13,2611181,0.56,-2.267
13,14,2111181,0.56,-2.272
14,15,2111181,0.55,-2.242
