,Generation,Sequence,Ground_state,Cost
0,1,1462811,0.7,-3.287
1,2,1462111,0.71,-3.411
2,3,8822111,0.75,-3.949
3,4,1461118,0.73,-3.742
4,5,1461181,0.74,-3.857
5,6,1821181,0.73,-3.77
6,7,8851116,0.73,-3.714
7,8,8461118,0.73,-3.742
8,9,1462118,0.72,-3.607
9,10,1461118,0.72,-3.543
10,11,8861118,0.73,-3.77
11,12,8461118,0.72,-3.62
12,13,8821111,0.72,-3.581
13,14,8821111,0.73,-3.687
14,15,8162111,0.72,-3.569
