,Generation,Sequence,Ground_state,Cost
0,1,4315651,0.69,-3.183
1,2,7311388,0.68,-3.104
2,3,7481151,0.7,-3.287
3,4,7311688,0.69,-3.266
4,5,7481111,0.69,-3.203
5,6,2311111,0.7,-3.287
6,7,4311651,0.71,-3.47
7,8,4111651,0.72,-3.518
8,9,7181651,0.7,-3.342
9,10,7181651,0.71,-3.434
10,11,7181611,0.7,-3.387
11,12,7181651,0.71,-3.494
12,13,4181611,0.7,-3.353
13,14,7181611,0.71,-3.47
14,15,7181611,0.72,-3.594
