,Generation,Sequence,Ground_state,Cost
0,1,1211865,0.61,-2.557
1,2,1211865,0.61,-2.583
2,3,1611118,0.62,-2.645
3,4,1611168,0.63,-2.709
4,5,2111318,0.62,-2.659
5,6,1111168,0.62,-2.603
6,7,1111168,0.61,-2.59
7,8,1411168,0.63,-2.731
8,9,1611168,0.63,-2.687
9,10,1111118,0.62,-2.659
10,11,1611118,0.63,-2.702
11,12,1111118,0.63,-2.739
12,13,1611168,0.63,-2.702
13,14,1611118,0.63,-2.673
14,15,1611118,0.64,-2.792
