,Generation,Sequence,Ground_state,Cost
0,1,6815321,0.27,-1.368
1,2,8266135,0.28,-1.389
2,3,8161611,0.29,-1.413
3,4,8161611,0.27,-1.378
4,5,8161611,0.29,-1.411
5,6,1271681,0.3,-1.429
6,7,6166181,0.3,-1.429
7,8,1166181,0.31,-1.439
8,9,1266181,0.3,-1.419
9,10,1166181,0.31,-1.441
10,11,1261681,0.3,-1.425
11,12,8261611,0.31,-1.452
12,13,1161111,0.3,-1.427
13,14,8261611,0.29,-1.411
14,15,8261111,0.29,-1.403
