,Generation,Sequence,Ground_state,Cost
0,1,2518244,0.56,-2.299
1,2,2518251,0.57,-2.32
2,3,8716381,0.57,-2.342
3,4,7611431,0.6,-2.475
4,5,1611131,0.58,-2.398
5,6,1515611,0.6,-2.525
6,7,1716111,0.58,-2.398
7,8,2716151,0.59,-2.438
8,9,1516111,0.61,-2.55
9,10,1512611,0.59,-2.45
10,11,1516611,0.59,-2.469
11,12,1515611,0.58,-2.38
12,13,1516111,0.58,-2.403
13,14,1516111,0.58,-2.403
14,15,1516111,0.57,-2.353
