,Generation,Sequence,Ground_state,Cost
0,1,3136518,0.62,-2.603
1,2,8342631,0.64,-2.8
2,3,8628661,0.61,-2.577
3,4,8342161,0.64,-2.792
4,5,8342631,0.62,-2.61
5,6,8328161,0.62,-2.617
6,7,8621161,0.62,-2.652
7,8,8621161,0.63,-2.687
8,9,8641161,0.62,-2.638
9,10,8641161,0.63,-2.694
10,11,8661161,0.62,-2.645
11,12,8621161,0.62,-2.666
12,13,8621161,0.63,-2.702
13,14,8641161,0.61,-2.583
14,15,8611161,0.63,-2.694
