,Generation,Sequence,Ground_state,Cost
0,1,6168136,0.57,-2.336
1,2,1644185,0.56,-2.267
2,3,2585156,0.56,-2.288
3,4,1614318,0.56,-2.283
4,5,1614318,0.58,-2.398
5,6,2514136,0.56,-2.288
6,7,6514156,0.57,-2.32
7,8,1164118,0.57,-2.314
8,9,6514318,0.57,-2.331
9,10,6111136,0.57,-2.32
10,11,6514118,0.57,-2.325
11,12,6164118,0.58,-2.375
12,13,6164118,0.57,-2.342
13,14,6161118,0.56,-2.293
14,15,6161118,0.59,-2.415
