,Generation,Sequence,Ground_state,Cost
0,1,5463181,0.67,-2.993
1,2,1641681,0.68,-3.094
2,3,1641681,0.68,-3.133
3,4,6851118,0.68,-3.094
4,5,1641118,0.69,-3.183
5,6,1851681,0.69,-3.234
6,7,1846181,0.68,-3.163
7,8,1811681,0.69,-3.224
8,9,1811681,0.69,-3.234
9,10,1811681,0.69,-3.183
10,11,1841681,0.69,-3.203
11,12,1851681,0.7,-3.309
12,13,1851681,0.69,-3.277
13,14,1111681,0.68,-3.133
14,15,1111181,0.69,-3.224
