,Generation,Sequence,Ground_state,Cost
0,1,4116116,0.4,-1.661
1,2,1866155,0.4,-1.673
2,3,4116116,0.41,-1.695
3,4,1616116,0.41,-1.684
4,5,3716116,0.43,-1.739
5,6,1116816,0.42,-1.721
6,7,4116816,0.4,-1.678
7,8,1616111,0.41,-1.704
8,9,1618151,0.42,-1.724
9,10,3116816,0.41,-1.687
10,11,4111116,0.42,-1.733
11,12,1618116,0.41,-1.692
12,13,1616811,0.42,-1.718
13,14,1618111,0.43,-1.739
14,15,1616111,0.42,-1.724
