,Generation,Sequence,Ground_state,Cost
0,1,2832616,0.72,-3.556
1,2,1116481,0.72,-3.556
2,3,2832616,0.72,-3.569
3,4,4135681,0.72,-3.62
4,5,1671881,0.74,-3.843
5,6,1185621,0.73,-3.77
6,7,1111861,0.74,-3.918
7,8,1111861,0.74,-3.918
8,9,1111861,0.73,-3.728
9,10,1111881,0.73,-3.742
10,11,1111861,0.74,-3.828
