,Generation,Sequence,Ground_state,Cost
0,1,8663451,0.73,-3.673
1,2,8171651,0.74,-3.887
2,3,8171651,0.74,-3.784
3,4,6121781,0.74,-3.813
4,5,8171621,0.74,-3.799
5,6,8161211,0.73,-3.66
6,7,8161251,0.74,-3.828
7,8,8161211,0.73,-3.66
8,9,8171611,0.73,-3.687
9,10,8111611,0.73,-3.728
10,11,8161611,0.74,-3.813
11,12,8111611,0.73,-3.756
12,13,8171611,0.73,-3.756
13,14,8111611,0.73,-3.647
14,15,8111611,0.74,-3.918
