,Generation,Sequence,Ground_state,Cost
0,1,11232413121114,0.4,-1.673
1,2,11121113111113,0.42,-1.719
2,3,11232121111113,0.42,-1.713
3,4,11111111111111,0.42,-1.713
4,5,11111121111111,0.43,-1.749
5,6,11111121111111,0.4,-1.673
