,Generation,Sequence,Ground_state,Cost
0,1,1181174,0.69,-3.181
1,2,2147767,0.67,-2.991
2,3,2175123,0.67,-3.046
3,4,1134855,0.66,-2.904
4,5,3136355,0.67,-2.991
5,6,3156151,0.68,-3.141
6,7,5186151,0.68,-3.102
7,8,7186371,0.7,-3.351
8,9,6146151,0.66,-2.956
9,10,2186151,0.66,-2.973
10,11,1186151,0.7,-3.307
11,12,5186151,0.66,-2.973
12,13,5186111,0.67,-2.991
13,14,2186111,0.67,-3.064
14,15,3186111,0.68,-3.121
